district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Putuo,整租·星梅花苑 2室0厅 南,https://sh.lianjia.com/zufang/SH1878280081382572032.html,普陀 长风 星梅花苑,-,-,,,"官方核验, 近地铁",链家,11天前维护,4300元/月
Putuo,整租·长风四村 1室1厅 南,https://sh.lianjia.com/zufang/SH1854003995807318016.html,普陀 长风 长风四村,-,-,,,"近地铁, 精装, 随时看房",贝壳优选,1个月前维护,4590元/月
Putuo,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",红豆公寓,,3480元/月
Putuo,整租·梅六小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1743521945409814528.html,普陀 长风 梅六小区,-,-,,,"近地铁, 精装, 随时看房",贝壳优选,3个月前维护,3800元/月
Putuo,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 精装, 有阳台, 开放厨房, 押一付一",红豆公寓,,3900元/月
Putuo,整租·宜川二村 2室0厅 南,https://sh.lianjia.com/zufang/SH1691839428248469504.html,普陀 甘泉宜川 宜川二村,-,-,,,"月租, 随时看房",贝壳优选,1天前维护,4700元/月
Putuo,整租·申兴华庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1914519706417496064.html,普陀 真如 申兴华庭,-,-,,,"业主自荐, 新上, 近地铁, 精装",链家,今天维护,8900元/月
Putuo,整租·乐活居 1室1厅 东南,https://sh.lianjia.com/zufang/SH1861815700750860288.html,普陀 长寿路 乐活居,-,-,,,"近地铁, 精装, 随时看房",贝壳优选,18天前维护,7956元/月
Putuo,,,,,41.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 押一付一",HRO创享,,4080元/月
Putuo,整租·正红里 1室1厅 南,https://sh.lianjia.com/zufang/SH1910357045660352512.html,普陀 长寿路 正红里,-,-,,,"官方核验, 精装, 随时看房, 首次出租",贝壳优选,12天前维护,5000元/月
Putuo,,,,,51.00㎡,1间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 有阳台, 开放厨房, 押一付一",HRO创享,,4380元/月
Putuo,整租·章家巷小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1641117368073584640.html,普陀 甘泉宜川 章家巷小区,-,-,,,"月租, 精装, 随时看房",贝壳优选,16天前维护,4845元/月
Putuo,,,,,60.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",HRO创享,,4690元/月
Putuo,整租·东旺家苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1903738663037042688.html,普陀 长征 东旺家苑,-,-,,,"官方核验, 随时看房, 首次出租",贝壳优选,3天前维护,6700元/月
Putuo,,,,,20.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",魔方公寓,,3100元/月
Putuo,整租·兰溪路209弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1804469966993358848.html,普陀 真如 兰溪路209弄,-,-,,,"近地铁, 精装, 随时看房",贝壳优选,20天前维护,4500元/月
Putuo,整租·真光新村第五小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1913868034351562752.html,普陀 真光 真光新村第五小区,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,4400元/月
Putuo,,,,,10.00㎡,1间在租,,"独栋公寓, 近地铁, 精装",魔方公寓,,3130元/月
Putuo,整租·石泉六村 1室0厅 南,https://sh.lianjia.com/zufang/SH1747277045970239488.html,普陀 光新 石泉六村,-,-,,,"新上, 近地铁, 精装, 随时看房",贝壳优选,1天前维护,4110元/月
Putuo,整租·管弄四街坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1913466945546485760.html,普陀 光新 管弄四街坊,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,5000元/月
Putuo,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",蜗牛公舍,,3800元/月
Putuo,整租·光新大楼 1室1厅 东,https://sh.lianjia.com/zufang/SH1753273133084704768.html,普陀 光新 光新大楼,-,-,,,"新上, 精装, 随时看房",贝壳优选,4天前维护,6138元/月
Putuo,,,,,21.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",城家公寓,,4650元/月
Putuo,整租·延长小区(普陀) 1室1厅 南,https://sh.lianjia.com/zufang/SH1796064423043923968.html,普陀 甘泉宜川 延长小区(普陀),-,-,,,"新上, 精装, 随时看房",贝壳优选,3天前维护,3876元/月
Putuo,整租·桃浦七村雪松苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1882425485074366464.html,普陀 桃浦 桃浦七村雪松苑,-,-,,,"公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,3356元/月
Putuo,整租·中关村公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1821141187747119104.html,普陀 真如 中关村公寓,-,-,,,"官方核验, 近地铁, 精装",链家,1天前维护,11500元/月
Putuo,整租·曹杨七村 1室0厅 南,https://sh.lianjia.com/zufang/SH1822138630777339904.html,普陀 曹杨 曹杨七村,-,-,,,"官方核验, 近地铁",链家,今天维护,5000元/月
Putuo,整租·恒盛鼎城圣都汇 3室2厅 南,https://sh.lianjia.com/zufang/SH1822545114145226752.html,普陀 桃浦 恒盛鼎城圣都汇,-,-,,,"官方核验, 近地铁, 双卫生间",链家,7天前维护,8500元/月
Putuo,整租·岚皋西路285弄 1室0厅 北,https://sh.lianjia.com/zufang/SH1823656045659029504.html,普陀 真如 岚皋西路285弄,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,4200元/月
Putuo,整租·东旺家苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1903738663037042688.html,普陀 长征 东旺家苑,-,-,,,"官方核验, 随时看房, 首次出租",贝壳优选,3天前维护,6700元/月
Putuo,整租·圣天地服务式公寓 1室1厅 西,https://sh.lianjia.com/zufang/SH1876545940232339456.html,普陀 长寿路 圣天地服务式公寓,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,4600元/月
Putuo,整租·汪家井小区 1室0厅 南,https://sh.lianjia.com/zufang/SH1914173405683253248.html,普陀 甘泉宜川 汪家井小区,-,-,,,"新上, 随时看房, 首次出租",贝壳优选,2天前维护,3675元/月
Putuo,整租·乐怡苑(普陀) 2室1厅 南,https://sh.lianjia.com/zufang/SH1873030592468090880.html,普陀 长寿路 乐怡苑(普陀),,-,-,,"公寓, 拎包入住, 精装, 押一付一",自如,今天维护,7230元/月
Putuo,整租·西谈家渡路129弄 2室0厅 北,https://sh.lianjia.com/zufang/SH1913203753368944640.html,普陀 武宁 西谈家渡路129弄,-,-,,,"官方核验, 新上, 随时看房, 首次出租",贝壳优选,今天维护,4680元/月
Putuo,整租·常澳馨苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1909892864289013760.html,普陀 长寿路 常澳馨苑,,-,-,,"公寓, 拎包入住, 精装, 押一付一",自如,今天维护,6990元/月
Putuo,整租·康怡苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1913193902181974016.html,普陀 长寿路 康怡苑,-,-,,,"官方核验, 新上, 近地铁, 精装, 随时看房, 首次出租",贝壳优选,4天前维护,7500元/月
Putuo,整租·牡丹新苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1881643626371481600.html,普陀 真如 牡丹新苑,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,7000元/月
Putuo,整租·宜川二村 1室0厅 南,https://sh.lianjia.com/zufang/SH1913531022918549504.html,普陀 甘泉宜川 宜川二村,-,-,,,"新上, 精装, 随时看房, 首次出租",贝壳优选,3天前维护,3570元/月
Putuo,整租·新湖明珠城（一二期） 2室1厅 南,https://sh.lianjia.com/zufang/SH1905283339846156288.html,普陀 武宁 新湖明珠城（一二期）,,-,-,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,9290元/月
Putuo,整租·工汇花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1913485500677619712.html,普陀 甘泉宜川 工汇花苑,-,-,,,"新上, 随时看房, 首次出租",贝壳优选,3天前维护,5300元/月
Putuo,整租·香溢天地官邸 2室1厅 东南,https://sh.lianjia.com/zufang/SH1846140410884259840.html,普陀 光新 香溢天地官邸,,-,-,,"公寓, 拎包入住, 近地铁, 精装",馨领公寓,5天前维护,10000元/月
Putuo,整租·管弄三街坊 1室0厅 南,https://sh.lianjia.com/zufang/SH1905122115611262976.html,普陀 光新 管弄三街坊,-,-,,,"近地铁, 精装, 随时看房, 首次出租",贝壳优选,26天前维护,4250元/月
Putuo,整租·桃浦七村雪松苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1891079860546174976.html,普陀 桃浦 桃浦七村雪松苑,-,-,,,"公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4064元/月
Putuo,整租·金鼎公寓(普陀) 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1910952843850809344.html,普陀 万里 金鼎公寓(普陀),-,-,,,"官方核验, 随时看房, 首次出租",贝壳优选,7天前维护,6300元/月
Putuo,整租·桃浦六村樱花苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1826996413788061696.html,普陀 桃浦 桃浦六村樱花苑,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,3960元/月
Putuo,整租·澳门小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1882311553466761216.html,普陀 长寿路 澳门小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,12天前维护,6950元/月
Putuo,整租·宜川五村 1室1厅 南,https://sh.lianjia.com/zufang/SH1883133808857841664.html,普陀 甘泉宜川 宜川五村,-,-,,,官方核验,链家,2天前维护,3300元/月
Putuo,整租·桃浦四村易居紫荆苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1908518404466147328.html,普陀 桃浦 桃浦四村易居紫荆苑,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4730元/月
Putuo,整租·桃浦四村易居紫荆苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1885601289212002304.html,普陀 桃浦 桃浦四村易居紫荆苑,-,-,,,"近地铁, 随时看房",链家,5天前维护,4000元/月
Putuo,整租·旬阳路348号 1室1厅 南,https://sh.lianjia.com/zufang/SH1887815205816107008.html,普陀 光新 旬阳路348号,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,4500元/月
Putuo,整租·桃浦七村雪松苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1886461975047700480.html,普陀 桃浦 桃浦七村雪松苑,-,-,,,"公寓, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,4360元/月
Putuo,整租·申兴华庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1914519706417496064.html,普陀 真如 申兴华庭,-,-,,,"业主自荐, 新上, 近地铁, 精装",链家,今天维护,8900元/月
Putuo,整租·桃浦一村瑞香苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1837057020885204992.html,普陀 桃浦 桃浦一村瑞香苑,-,-,,,"公寓, 月租, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,3733元/月
Putuo,整租·真光新村第五小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1913868034351562752.html,普陀 真光 真光新村第五小区,-,-,,,"官方核验, 新上, 近地铁, 精装",链家,今天维护,4400元/月
Putuo,整租·圣天地服务式公寓 1室0厅 北,https://sh.lianjia.com/zufang/SH1839317659598979072.html,普陀 长寿路 圣天地服务式公寓,-,-,,,"公寓, 近地铁, 精装, 随时看房",思迪家服务式公寓,2天前维护,6400元/月
Putuo,整租·管弄四街坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1913466945546485760.html,普陀 光新 管弄四街坊,-,-,,,"官方核验, 业主自荐, 新上, 近地铁, 精装",链家,今天维护,5000元/月
Putuo,整租·石光小区 3室1厅 东北,https://sh.lianjia.com/zufang/SH1889189579798347776.html,普陀 光新 石光小区,-,-,,,"官方核验, 近地铁",链家,7天前维护,8500元/月
Putuo,整租·岚皋馨苑 4室2厅 复式 南,https://sh.lianjia.com/zufang/SH1889251613583867904.html,普陀 真如 岚皋馨苑,-,-,,,"官方核验, 精装, 双卫生间",链家,5天前维护,12000元/月
Putuo,整租·平江盛世家园 3室1厅 南,https://sh.lianjia.com/zufang/SH1889256553471541248.html,普陀 甘泉宜川 平江盛世家园,-,-,,,"官方核验, 精装",链家,今天维护,8500元/月
Putuo,整租·管弄三街坊 1室0厅 南,https://sh.lianjia.com/zufang/SH1905122115611262976.html,普陀 光新 管弄三街坊,-,-,,,"近地铁, 精装, 随时看房, 首次出租",贝壳优选,26天前维护,4250元/月
Putuo,整租·星河世纪城 2室2厅 南,https://sh.lianjia.com/zufang/SH1845019418828996608.html,普陀 真如 星河世纪城,-,-,,,"官方核验, 精装",链家,7天前维护,8200元/月
Putuo,整租·康怡苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1913193902181974016.html,普陀 长寿路 康怡苑,-,-,,,"官方核验, 新上, 近地铁, 精装, 随时看房, 首次出租",贝壳优选,4天前维护,7500元/月
Putuo,整租·申兴华庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1854548995859283968.html,普陀 真如 申兴华庭,,-,-,,"公寓, 拎包入住, 近地铁, 精装",馨领公寓,15天前维护,10500元/月
Putuo,整租·宜川二村 1室0厅 南,https://sh.lianjia.com/zufang/SH1913531022918549504.html,普陀 甘泉宜川 宜川二村,-,-,,,"新上, 精装, 随时看房, 首次出租",贝壳优选,3天前维护,3570元/月
Putuo,整租·高尚领域领寓(礼尚路222弄) 2室2厅 南,https://sh.lianjia.com/zufang/SH1848086018591293440.html,普陀 真如 高尚领域领寓(礼尚路222弄),,-,-,,"公寓, 近地铁, 精装, 随时看房",馨领公寓,5天前维护,14000元/月
Putuo,整租·金鼎公寓(普陀) 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1910952843850809344.html,普陀 万里 金鼎公寓(普陀),-,-,,,"官方核验, 随时看房, 首次出租",贝壳优选,7天前维护,6300元/月
Putuo,整租·源达大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1846801706973659136.html,普陀 长寿路 源达大厦,-,-,,,"近地铁, 精装",链家,5天前维护,5000元/月
Putuo,整租·曹杨九村 2室0厅 南/北,https://sh.lianjia.com/zufang/SH1900462594976645120.html,普陀 曹杨 曹杨九村,-,-,,,"官方核验, 近地铁, 随时看房, 首次出租",贝壳优选,25天前维护,5000元/月
Putuo,整租·长征家苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1891340362237083648.html,普陀 真光 长征家苑,,-,-,,"公寓, 精装",悦租,2天前维护,8200元/月
Putuo,整租·书香名第 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1910564640748732416.html,普陀 长风 书香名第,-,-,,,"官方核验, 精装, 随时看房, 首次出租",贝壳优选,11天前维护,6200元/月
Putuo,整租·高尚领域 1室2厅 南,https://sh.lianjia.com/zufang/SH1892065867827511296.html,普陀 真如 高尚领域,,-,-,,"公寓, 近地铁, 精装",悦租,2天前维护,10200元/月
Putuo,整租·世纪之门 1室1厅 南,https://sh.lianjia.com/zufang/SH1846871066111115264.html,普陀 长寿路 世纪之门,-,-,,,"官方核验, 近地铁, 随时看房",链家,4天前维护,6500元/月
Putuo,整租·申兴华庭 1室1厅 南,https://sh.lianjia.com/zufang/SH1894714669407404032.html,普陀 真如 申兴华庭,,-,-,,"公寓, 近地铁, 精装",悦租,2天前维护,7600元/月
Putuo,整租·同进理想城 2室1厅 北,https://sh.lianjia.com/zufang/SH1847188655785902080.html,普陀 桃浦 同进理想城,-,-,,,精装,链家,4天前维护,3700元/月
Putuo,整租·长寿苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1834514925964230656.html,普陀 长寿路 长寿苑,-,-,,,官方核验,链家,3天前维护,13000元/月
Putuo,整租·金沙商务广场 7室3厅 南,https://sh.lianjia.com/zufang/SH1847483963132608512.html,普陀 长征 金沙商务广场,-,-,,,"近地铁, 精装",链家,2天前维护,53000元/月
Putuo,整租·浅水湾恺悦名城 4室2厅 北,https://sh.lianjia.com/zufang/SH1847945472149291008.html,普陀 长寿路 浅水湾恺悦名城,-,-,,,"官方核验, 近地铁, 双卫生间",链家,1天前维护,26000元/月
Putuo,整租·恒盛鼎城圣都汇 4室2厅 南,https://sh.lianjia.com/zufang/SH1851484253951361024.html,普陀 桃浦 恒盛鼎城圣都汇,-,-,,,"官方核验, 近地铁, 双卫生间",链家,今天维护,16500元/月
Putuo,整租·中远两湾城 3室2厅 南,https://sh.lianjia.com/zufang/SH1851539116353650688.html,普陀 中远两湾城 中远两湾城,-,-,,,"官方核验, 精装, 双卫生间",链家,5天前维护,15800元/月
Putuo,整租·凯旋华庭 2室2厅 南,https://sh.lianjia.com/zufang/SH1851137327435350016.html,普陀 万里 凯旋华庭,-,-,,,"官方核验, 随时看房",链家,5天前维护,8300元/月
Putuo,整租·南大街一小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1838918781116612608.html,普陀 真如 南大街一小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,4800元/月
Putuo,整租·高尚领域 6室3厅 南,https://sh.lianjia.com/zufang/SH1840682863977037824.html,普陀 真如 高尚领域,-,-,,,"近地铁, 精装, 随时看房",链家,13天前维护,33000元/月
Putuo,整租·电力公寓 3室2厅 南,https://sh.lianjia.com/zufang/SH1851915291907325952.html,普陀 长寿路 电力公寓,-,-,,,"官方核验, 双卫生间",链家,6天前维护,12000元/月
Putuo,整租·华府樟园 1室1厅 南,https://sh.lianjia.com/zufang/SH1851863581901979648.html,普陀 武宁 华府樟园,-,-,,,"官方核验, 近地铁, 精装",链家,12天前维护,13000元/月
Putuo,整租·西部名邸 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1843488055667720192.html,普陀 甘泉宜川 西部名邸,-,-,,,"官方核验, 近地铁",链家,13天前维护,8600元/月
Putuo,整租·美豪怡致酒店 1室1厅 南,https://sh.lianjia.com/zufang/SH1843500853789458432.html,普陀 长寿路 美豪怡致酒店,-,-,,,"近地铁, 精装",链家,7天前维护,7200元/月
Putuo,整租·中环大厦 1室1厅 南,https://sh.lianjia.com/zufang/SH1845748393024946176.html,普陀 武宁 中环大厦,-,-,,,近地铁,链家,今天维护,6300元/月
Putuo,整租·上河湾 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1856287002954039296.html,普陀 长征 上河湾,-,-,,,"官方核验, 精装, 双卫生间, 随时看房",链家,13天前维护,20500元/月
Putuo,整租·平利路38弄 3室1厅 南/北,https://sh.lianjia.com/zufang/SH1857260217125830656.html,普陀 甘泉宜川 平利路38弄,-,-,,,"官方核验, 近地铁",链家,3天前维护,7300元/月
Putuo,整租·合阳小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1906258773660401664.html,普陀 甘泉宜川 合阳小区,-,-,,,"官方核验, 精装",链家,4天前维护,6500元/月
Putuo,整租·中天SOHO 1室0厅 南,https://sh.lianjia.com/zufang/SH1906238026862821376.html,普陀 长风 中天SOHO,-,-,,,"近地铁, 精装",链家,2天前维护,7500元/月
Putuo,整租·上海知音苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1906248650758029312.html,普陀 长寿路 上海知音苑,-,-,,,"官方核验, 近地铁, 双卫生间",链家,6天前维护,17000元/月
Putuo,整租·真情公寓 2室2厅 南,https://sh.lianjia.com/zufang/SH1905465176014979072.html,普陀 真光 真情公寓,-,-,,,"官方核验, 近地铁",链家,3天前维护,5800元/月
Putuo,整租·圣天地服务式公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH1905486806128787456.html,普陀 长寿路 圣天地服务式公寓,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,5000元/月
Putuo,整租·中远两湾城 3室2厅 南/西南,https://sh.lianjia.com/zufang/SH1905491471901917184.html,普陀 中远两湾城 中远两湾城,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,今天维护,11000元/月
Putuo,整租·双泉公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1906620604308520960.html,普陀 甘泉宜川 双泉公寓,-,-,,,"官方核验, 近地铁",链家,2天前维护,6500元/月
Putuo,整租·建德花园郁金香苑(别墅) 5室2厅 南/北,https://sh.lianjia.com/zufang/SH1906618066008014848.html,普陀 长征 建德花园郁金香苑(别墅),-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,2天前维护,13000元/月
Putuo,整租·梅川四街坊 1室1厅 南,https://sh.lianjia.com/zufang/SH1906645943889952768.html,普陀 长风 梅川四街坊,-,-,,,"官方核验, 近地铁, 精装",链家,5天前维护,4800元/月
Putuo,整租·梅川四街坊 3室1厅 南,https://sh.lianjia.com/zufang/SH1906915663633448960.html,普陀 长风 梅川四街坊,-,-,,,"官方核验, 近地铁, 精装",链家,6天前维护,7600元/月
Putuo,整租·太浜巷小区 1室1厅 东南/南,https://sh.lianjia.com/zufang/SH1906938353257807872.html,普陀 光新 太浜巷小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,4500元/月
Putuo,整租·曹杨七村 2室1厅 南,https://sh.lianjia.com/zufang/SH1906954613899132928.html,普陀 曹杨 曹杨七村,-,-,,,"官方核验, 近地铁, 随时看房",链家,14天前维护,5100元/月
Putuo,整租·星光域雅苑 5室3厅 南,https://sh.lianjia.com/zufang/SH1906966584845402112.html,普陀 真如 星光域雅苑,-,-,,,"近地铁, 精装",链家,6天前维护,26000元/月
