district,title,link,location,size,orientation,rooms,floor,tags,brand,maintenance_time,price
Xuhui,整租·宛南五村 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1908099421829070848.html,徐汇 龙华 宛南五村,-,-,,,"官方核验, 近地铁",链家,3天前维护,4300元/月
Xuhui,整租·科苑新村 2室1厅 南,https://sh.lianjia.com/zufang/SH1808470147501916160.html,徐汇 康健 科苑新村,-,-,,,"新上, 精装, 随时看房",贝壳优选,5天前维护,6120元/月
Xuhui,,,,,24.00㎡,2间在租,,"独栋公寓, 近地铁, 精装, 开放厨房",徐房悦庭,,3593-3721元/月
Xuhui,整租·汇成一村 1室0厅 南,https://sh.lianjia.com/zufang/SH1902701180136456192.html,徐汇 上海南站 汇成一村,-,-,,,"精装, 随时看房, 首次出租",贝壳优选,1个月前维护,3860元/月
Xuhui,,,,,28.00㎡,2间在租,,"独栋公寓, 近地铁, 精装, 开放厨房",徐房悦庭,,3813-3978元/月
Xuhui,整租·长桥六村 3室2厅 南,https://sh.lianjia.com/zufang/SH1913236406356934656.html,徐汇 长桥 长桥六村,-,-,,,"新上, 精装, 双卫生间, 随时看房, 首次出租",贝壳优选,4天前维护,12600元/月
Xuhui,整租·华仁大厦 4室2厅 南,https://sh.lianjia.com/zufang/SH1908788786175672320.html,徐汇 建国西路 华仁大厦,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,24000元/月
Xuhui,整租·钦州路111弄 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1899400320912457728.html,徐汇 康健 钦州路111弄,-,-,,,"精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5400元/月
Xuhui,整租·梧桐花园 3室1厅 南,https://sh.lianjia.com/zufang/SH1901266340140810240.html,徐汇 建国西路 梧桐花园,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 随时看房",曼舍,今天维护,30500元/月
Xuhui,整租·田林十一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1777659385258967040.html,徐汇 田林 田林十一村,-,-,,,"近地铁, 精装, 随时看房",贝壳优选,10天前维护,4998元/月
Xuhui,整租·衡山路288号 2室1厅 南,https://sh.lianjia.com/zufang/SH1891498361253527552.html,徐汇 衡山路 衡山路288号,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 随时看房",曼舍,今天维护,22000元/月
Xuhui,整租·长丰坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1900882157979566080.html,徐汇 康健 长丰坊,-,-,,,"精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5800元/月
Xuhui,,,,11间在租,1室0厅1卫,,,"独栋公寓, 月租, 近地铁, 精装, 押一付一",城家公寓,,6200-7100元/月
Xuhui,整租·华泾五村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909215762518638592.html,徐汇 华泾 华泾五村,-,-,,,"新上, 精装, 随时看房, 首次出租",贝壳优选,1天前维护,4400元/月
Xuhui,,,,,25.00㎡,1间在租,,"独栋公寓, 月租, 精装, 有阳台, 押一付一",魔方公寓,,3544元/月
Xuhui,整租·狮城花苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1902643667869368320.html,徐汇 龙华 狮城花苑,-,-,,,"官方核验, 近地铁, 精装, 随时看房, 首次出租",贝壳优选,1个月前维护,6800元/月
Xuhui,整租·田林一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1908821837639319552.html,徐汇 田林 田林一村,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,8000元/月
Xuhui,,,,,28.00㎡,1间在租,,"独栋公寓, 月租, 近地铁, 精装, 开放厨房, 押一付一",筑家公寓,,3900元/月
Xuhui,整租·健安坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1894709493246197760.html,徐汇 康健 健安坊,-,-,,,"官方核验, 近地铁, 随时看房, 首次出租",贝壳优选,1个月前维护,6300元/月
Xuhui,整租·宛南二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1908356974416756736.html,徐汇 龙华 宛南二村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,2天前维护,4300元/月
Xuhui,整租·宜德苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1876591776760856576.html,徐汇 徐家汇 宜德苑,-,-,,,"公寓, 月租, 拎包入住, 精装, 押一付一, 随时看房",自如,今天维护,11460元/月
Xuhui,整租·月季园(徐汇) 2室1厅 南,https://sh.lianjia.com/zufang/SH1894027815796342784.html,徐汇 康健 月季园(徐汇),-,-,,,"官方核验, 精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5800元/月
Xuhui,整租·东安二村 1室1厅 南,https://sh.lianjia.com/zufang/SH1838189678902116352.html,徐汇 徐家汇 东安二村,-,-,,,"公寓, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4930元/月
Xuhui,整租·金桂苑(徐汇) 2室1厅 南,https://sh.lianjia.com/zufang/SH1913492109038452736.html,徐汇 康健 金桂苑(徐汇),-,-,,,"新上, 随时看房, 首次出租",贝壳优选,3天前维护,8000元/月
Xuhui,整租·康健路100弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1893658995684540416.html,徐汇 康健 康健路100弄,-,-,,,"公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一, 随时看房",自如,今天维护,4490元/月
Xuhui,整租·乐山一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909132068952997888.html,徐汇 徐家汇 乐山一村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,5200元/月
Xuhui,整租·桂平小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1909214358605398016.html,徐汇 康健 桂平小区,-,-,,,官方核验,链家,2天前维护,6500元/月
Xuhui,整租·中山新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1909896915219120128.html,徐汇 斜土路 中山新村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,今天维护,5500元/月
Xuhui,整租·中恒苑 1室1厅 南/北,https://sh.lianjia.com/zufang/SH1909075131695628288.html,徐汇 植物园 中恒苑,-,-,,,"官方核验, 精装, 随时看房",链家,3天前维护,4800元/月
Xuhui,整租·钦州路111弄 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1899400320912457728.html,徐汇 康健 钦州路111弄,-,-,,,"精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5400元/月
Xuhui,整租·馨宁公寓 2室1厅 南,https://sh.lianjia.com/zufang/SH1909164802039611392.html,徐汇 华泾 馨宁公寓,-,-,,,,链家,今天维护,5500元/月
Xuhui,整租·长丰坊 2室1厅 南,https://sh.lianjia.com/zufang/SH1900882157979566080.html,徐汇 康健 长丰坊,-,-,,,"精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5800元/月
Xuhui,,,,,20.00㎡,4间在租,,"独栋公寓, 月租, 拎包入住, 近地铁, 精装, 押一付一",C9公寓,,1800-2300元/月
Xuhui,整租·狮城花苑 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1902643667869368320.html,徐汇 龙华 狮城花苑,-,-,,,"官方核验, 近地铁, 精装, 随时看房, 首次出租",贝壳优选,1个月前维护,6800元/月
Xuhui,,,,6间在租,1室1厅1卫,,,"独栋公寓, 月租, 近地铁, 精装",C9公寓,,1800-2500元/月
Xuhui,整租·月季园(徐汇) 2室1厅 南,https://sh.lianjia.com/zufang/SH1894027815796342784.html,徐汇 康健 月季园(徐汇),-,-,,,"官方核验, 精装, 随时看房, 首次出租",贝壳优选,1个月前维护,5800元/月
Xuhui,整租·谨斜小区 2室0厅 南,https://sh.lianjia.com/zufang/SH1909458147764862976.html,徐汇 徐家汇 谨斜小区,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,1天前维护,7500元/月
Xuhui,整租·梅陇三村 2室1厅 南,https://sh.lianjia.com/zufang/SH1896131106432876544.html,徐汇 华东理工 梅陇三村,-,-,,,"官方核验, 新上, 随时看房, 首次出租",贝壳优选,4天前维护,4350元/月
Xuhui,整租·华容苑 3室2厅 南,https://sh.lianjia.com/zufang/SH1900473113317998592.html,徐汇 龙华 华容苑,,-,-,,"公寓, 拎包入住, 近地铁",紫寓,今天维护,9500元/月
Xuhui,整租·田林三四村 2室1厅 南,https://sh.lianjia.com/zufang/SH1890681398956654592.html,徐汇 田林 田林三四村,-,-,,,"近地铁, 精装, 随时看房, 首次出租",贝壳优选,7天前维护,6200元/月
Xuhui,整租·锦汇苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1903028491138367488.html,徐汇 徐家汇 锦汇苑,-,-,,,"官方核验, 近地铁, 精装, 随时看房, 首次出租",贝壳优选,3天前维护,9000元/月
Xuhui,整租·电影华苑 1室2厅 南,https://sh.lianjia.com/zufang/SH1899428189235576832.html,徐汇 徐家汇 电影华苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房, 首次出租",贝壳优选,4天前维护,8915元/月
Xuhui,整租·长丰坊 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1909514450365317120.html,徐汇 康健 长丰坊,-,-,,,"官方核验, 精装",链家,1天前维护,5800元/月
Xuhui,整租·龙山新村 1室0厅 南,https://sh.lianjia.com/zufang/SH1910565194245865472.html,徐汇 万体馆 龙山新村,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,3天前维护,5500元/月
Xuhui,整租·田林十四村 1室0厅 南,https://sh.lianjia.com/zufang/SH1909820132071309312.html,徐汇 田林 田林十四村,-,-,,,"官方核验, 近地铁",链家,今天维护,4200元/月
Xuhui,整租·中原新村 2室0厅 南,https://sh.lianjia.com/zufang/SH1911012813875183616.html,徐汇 徐家汇 中原新村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,7300元/月
Xuhui,整租·田林十四村 1室0厅 南,https://sh.lianjia.com/zufang/SH1911289383005192192.html,徐汇 田林 田林十四村,-,-,,,"官方核验, 业主自荐, 近地铁, 随时看房",链家,3天前维护,4990元/月
Xuhui,整租·东方时空公寓 1室1厅 南,https://sh.lianjia.com/zufang/SH1911338334655873024.html,徐汇 徐家汇 东方时空公寓,-,-,,,"官方核验, 近地铁, 精装, 随时看房",链家,4天前维护,6800元/月
Xuhui,整租·杜鹃园 2室1厅 南,https://sh.lianjia.com/zufang/SH1914256960711032832.html,徐汇 康健 杜鹃园,-,-,,,"官方核验, 业主自荐, 新上, 精装",链家,今天维护,7000元/月
Xuhui,整租·虹桥路400弄 2室1厅 西南,https://sh.lianjia.com/zufang/SH1909956890272464896.html,徐汇 徐家汇 虹桥路400弄,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,1天前维护,9800元/月
Xuhui,整租·印象欧洲(公寓) 2室2厅 南,https://sh.lianjia.com/zufang/SH1913555021442580480.html,徐汇 华泾 印象欧洲(公寓),-,-,,,"官方核验, 新上, 精装",链家,今天维护,9000元/月
Xuhui,整租·体育花苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1908719878655705088.html,徐汇 上海南站 体育花苑,-,-,,,"官方核验, 精装",链家,今天维护,5200元/月
Xuhui,整租·中漕小区 1室1厅 南,https://sh.lianjia.com/zufang/SH1908753764114759680.html,徐汇 徐家汇 中漕小区,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
Xuhui,整租·桂莘小区 4室1厅 南,https://sh.lianjia.com/zufang/SH1907988388514889728.html,徐汇 康健 桂莘小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,8600元/月
Xuhui,整租·炎虹路71弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1908043526675890176.html,徐汇 斜土路 炎虹路71弄,-,-,,,"官方核验, 近地铁, 随时看房",链家,今天维护,5500元/月
Xuhui,整租·徐汇锦梅苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1908075826998411264.html,徐汇 华东理工 徐汇锦梅苑,-,-,,,官方核验,链家,今天维护,6600元/月
Xuhui,整租·机场新村(龙华) 2室1厅 南,https://sh.lianjia.com/zufang/SH1908096209717821440.html,徐汇 龙华 机场新村(龙华),-,-,,,"官方核验, 近地铁",链家,5天前维护,6000元/月
Xuhui,整租·华建一街坊 2室1厅 南/北,https://sh.lianjia.com/zufang/SH1908105825243627520.html,徐汇 华泾 华建一街坊,-,-,,,"官方核验, 近地铁",链家,3天前维护,4800元/月
Xuhui,整租·长乐公寓 3室2厅 南,https://sh.lianjia.com/zufang/SH1908787464508538880.html,徐汇 衡山路 长乐公寓,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,4天前维护,23000元/月
Xuhui,整租·宏润花园 2室2厅 南,https://sh.lianjia.com/zufang/SH1908462887135870976.html,徐汇 万体馆 宏润花园,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,13000元/月
Xuhui,整租·梓树园 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1907627887805071360.html,徐汇 康健 梓树园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,今天维护,12300元/月
Xuhui,整租·长桥五村 2室1厅 南,https://sh.lianjia.com/zufang/SH1907642801017847808.html,徐汇 长桥 长桥五村,-,-,,,"官方核验, 近地铁, 精装",链家,3天前维护,5600元/月
Xuhui,整租·汇峰鼎园 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1907677553401790464.html,徐汇 斜土路 汇峰鼎园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,4天前维护,17500元/月
Xuhui,整租·舒乐小区 2室1厅 南,https://sh.lianjia.com/zufang/SH1907728639688966144.html,徐汇 华东理工 舒乐小区,-,-,,,"官方核验, 近地铁",链家,4天前维护,6100元/月
Xuhui,整租·金祥苑 2室2厅 南,https://sh.lianjia.com/zufang/SH1907722726034898944.html,徐汇 田林 金祥苑,-,-,,,"官方核验, 近地铁, 精装",链家,2天前维护,11500元/月
Xuhui,整租·凌云新村 1室1厅 南,https://sh.lianjia.com/zufang/SH1908476854075916288.html,徐汇 华东理工 凌云新村,-,-,,,"官方核验, 精装, 随时看房",链家,今天维护,3950元/月
Xuhui,整租·杜鹃园 2室1厅 南,https://sh.lianjia.com/zufang/SH1914256960711032832.html,徐汇 康健 杜鹃园,-,-,,,"官方核验, 业主自荐, 新上, 精装",链家,今天维护,7000元/月
Xuhui,整租·虹桥路400弄 2室1厅 西南,https://sh.lianjia.com/zufang/SH1909956890272464896.html,徐汇 徐家汇 虹桥路400弄,-,-,,,"官方核验, 业主自荐, 近地铁, 精装",链家,1天前维护,9800元/月
Xuhui,整租·印象欧洲(公寓) 2室2厅 南,https://sh.lianjia.com/zufang/SH1913555021442580480.html,徐汇 华泾 印象欧洲(公寓),-,-,,,"官方核验, 新上, 精装",链家,今天维护,9000元/月
Xuhui,整租·体育花苑 1室1厅 南,https://sh.lianjia.com/zufang/SH1908719878655705088.html,徐汇 上海南站 体育花苑,-,-,,,"官方核验, 精装",链家,今天维护,5200元/月
Xuhui,整租·虹桥路400弄 1室1厅 南,https://sh.lianjia.com/zufang/SH1743092506771324928.html,徐汇 徐家汇 虹桥路400弄,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6800元/月
Xuhui,整租·海波花苑 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1628682190348877824.html,徐汇 龙华 海波花苑,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,9400元/月
Xuhui,整租·远雄徐汇园 2室2厅 南/北,https://sh.lianjia.com/zufang/SH1757362022921535488.html,徐汇 斜土路 远雄徐汇园,-,-,,,"官方核验, 精装, 双卫生间",链家,5天前维护,35000元/月
Xuhui,整租·长桥二村 2室1厅 东南,https://sh.lianjia.com/zufang/SH1769312282195525632.html,徐汇 长桥 长桥二村,-,-,,,"官方核验, 精装",链家,9天前维护,5400元/月
Xuhui,整租·天际花园 3室2厅 南,https://sh.lianjia.com/zufang/SH1674630400187564032.html,徐汇 徐家汇 天际花园,-,-,,,"官方核验, 近地铁, 精装, 双卫生间",链家,10天前维护,24000元/月
Xuhui,整租·四季园 4室3厅 复式 南/北,https://sh.lianjia.com/zufang/SH1777923121781669888.html,徐汇 徐家汇 四季园,-,-,,,"官方核验, 近地铁",链家,2天前维护,30000元/月
Xuhui,整租·徐虹大楼 2室2厅 东南/西北,https://sh.lianjia.com/zufang/SH1779068970851106816.html,徐汇 徐家汇 徐虹大楼,-,-,,,"官方核验, 近地铁, 精装",链家,9天前维护,9000元/月
Xuhui,整租·上海五月天(办公楼) 4室1厅 南,https://sh.lianjia.com/zufang/SH1691664573003726848.html,徐汇 徐家汇 上海五月天(办公楼),-,-,,,"近地铁, 精装, 双卫生间",链家,7天前维护,21500元/月
Xuhui,整租·复兴西路78弄 2室2厅 南,https://sh.lianjia.com/zufang/SH1731599101876764672.html,徐汇 衡山路 复兴西路78弄,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,2天前维护,18000元/月
Xuhui,整租·漕溪一村 1室1厅 南,https://sh.lianjia.com/zufang/SH1783826017463304192.html,徐汇 万体馆 漕溪一村,-,-,,,"官方核验, 近地铁, 精装",链家,7天前维护,5500元/月
Xuhui,整租·永嘉新村 1室0厅 南,https://sh.lianjia.com/zufang/SH1734442002528862208.html,徐汇 衡山路 永嘉新村,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,3800元/月
Xuhui,整租·尚光徐汇中心 2室1厅 南,https://sh.lianjia.com/zufang/SH1751967147107549184.html,徐汇 徐家汇 尚光徐汇中心,-,-,,,"近地铁, 精装, 双卫生间",链家,3天前维护,14000元/月
Xuhui,整租·龙兆苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1789664789568421888.html,徐汇 龙华 龙兆苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,今天维护,15500元/月
Xuhui,整租·欧江大厦 4室2厅 南,https://sh.lianjia.com/zufang/SH1766682873135366144.html,徐汇 衡山路 欧江大厦,-,-,,,"官方核验, 近地铁, 双卫生间",链家,7天前维护,25000元/月
Xuhui,整租·泰德花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1782354436950065152.html,徐汇 徐家汇 泰德花苑,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,13000元/月
Xuhui,整租·尚海湾豪庭一期 2室2厅 南,https://sh.lianjia.com/zufang/SH1784872643174858752.html,徐汇 徐汇滨江 尚海湾豪庭一期,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,13天前维护,22500元/月
Xuhui,整租·乐山四五村 2室1厅 南,https://sh.lianjia.com/zufang/SH1789264790116368384.html,徐汇 徐家汇 乐山四五村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,8000元/月
Xuhui,整租·岳阳路200弄 1室0厅 东南/南,https://sh.lianjia.com/zufang/SH1789670925214416896.html,徐汇 衡山路 岳阳路200弄,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,7800元/月
Xuhui,整租·金牛苑 4室3厅 南,https://sh.lianjia.com/zufang/SH1803359601656070144.html,徐汇 上海南站 金牛苑,-,-,,,"官方核验, 近地铁, 双卫生间",链家,5天前维护,12000元/月
Xuhui,整租·永嘉新村 1室0厅 南,https://sh.lianjia.com/zufang/SH1734442002528862208.html,徐汇 衡山路 永嘉新村,-,-,,,"官方核验, 近地铁, 精装",链家,4天前维护,3800元/月
Xuhui,整租·尚光徐汇中心 2室1厅 南,https://sh.lianjia.com/zufang/SH1751967147107549184.html,徐汇 徐家汇 尚光徐汇中心,-,-,,,"近地铁, 精装, 双卫生间",链家,3天前维护,14000元/月
Xuhui,整租·龙兆苑 3室2厅 南/北,https://sh.lianjia.com/zufang/SH1789664789568421888.html,徐汇 龙华 龙兆苑,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,今天维护,15500元/月
Xuhui,整租·欧江大厦 4室2厅 南,https://sh.lianjia.com/zufang/SH1766682873135366144.html,徐汇 衡山路 欧江大厦,-,-,,,"官方核验, 近地铁, 双卫生间",链家,7天前维护,25000元/月
Xuhui,整租·泰德花苑 2室1厅 南,https://sh.lianjia.com/zufang/SH1782354436950065152.html,徐汇 徐家汇 泰德花苑,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,13000元/月
Xuhui,整租·尚海湾豪庭一期 2室2厅 南,https://sh.lianjia.com/zufang/SH1784872643174858752.html,徐汇 徐汇滨江 尚海湾豪庭一期,-,-,,,"官方核验, 近地铁, 精装, 双卫生间, 随时看房",链家,13天前维护,22500元/月
Xuhui,整租·乐山四五村 2室1厅 南,https://sh.lianjia.com/zufang/SH1789264790116368384.html,徐汇 徐家汇 乐山四五村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,8000元/月
Xuhui,整租·岳阳路200弄 1室0厅 东南/南,https://sh.lianjia.com/zufang/SH1789670925214416896.html,徐汇 衡山路 岳阳路200弄,-,-,,,"官方核验, 近地铁, 精装",链家,8天前维护,7800元/月
Xuhui,整租·金牛苑 4室3厅 南,https://sh.lianjia.com/zufang/SH1803359601656070144.html,徐汇 上海南站 金牛苑,-,-,,,"官方核验, 近地铁, 双卫生间",链家,5天前维护,12000元/月
Xuhui,整租·申信大楼 2室2厅 南,https://sh.lianjia.com/zufang/SH1793559152191078400.html,徐汇 斜土路 申信大楼,-,-,,,官方核验,链家,5天前维护,16000元/月
Xuhui,整租·迎春园 3室1厅 南,https://sh.lianjia.com/zufang/SH1804072779100717056.html,徐汇 康健 迎春园,-,-,,,"官方核验, 双卫生间, 随时看房",链家,3天前维护,10500元/月
Xuhui,整租·龙南三四村 1室1厅 南,https://sh.lianjia.com/zufang/SH1806536204863143936.html,徐汇 龙华 龙南三四村,-,-,,,"官方核验, 近地铁, 精装",链家,今天维护,6500元/月
